CustomerID,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,Segment,Churned
16780.0,102,2,425.19,2,3,2,232,At Risk,0
16781.0,667,1,311.25,1,2,2,122,At Risk,1
16782.0,12,13,2279.9,5,5,5,555,Champions,0
16784.0,21,1,107.6,4,2,1,421,Potential Loyalist,0
16788.0,125,2,597.48,2,3,3,233,At Risk,0
16789.0,333,1,80.8,1,2,1,121,At Risk,1
16790.0,18,6,1545.6200000000001,5,5,4,554,Champions,0
16791.0,40,7,1721.78,4,5,4,454,Loyal,0
16792.0,311,2,110.38000000000001,1,3,1,131,At Risk,1
16793.0,59,1,243.84,3,2,1,321,Potential Loyalist,0
16794.0,5,10,1222.71,5,5,4,554,Champions,0
16795.0,455,1,414.88,1,2,2,122,At Risk,1
16796.0,32,1,305.62,4,2,2,422,Potential Loyalist,0
16800.0,13,1,1201.49,5,2,4,524,Potential Loyalist,0
16801.0,38,4,1619.73,4,4,4,444,Loyal,0
16803.0,215,1,332.3,1,2,2,122,At Risk,1
16804.0,25,3,536.99,4,4,3,443,Loyal,0
16805.0,175,2,460.59,2,3,2,232,At Risk,0
16806.0,105,4,801.49,2,4,3,243,At Risk,0
16807.0,128,3,1121.59,2,4,4,244,At Risk,0
16808.0,68,2,288.42,3,3,2,332,Potential Loyalist,0
16809.0,25,5,914.69,4,4,3,443,Loyal,0
16810.0,194,1,309.54,1,2,2,122,At Risk,1
16811.0,19,2,547.07,5,3,3,533,Loyal,0
16812.0,362,1,479.35,1,2,2,122,At Risk,1
16813.0,52,10,1692.98,3,5,4,354,Potential Loyalist,0
16814.0,7,21,6509.1,5,5,5,555,Champions,0
16816.0,105,4,417.06,2,4,2,242,At Risk,0
16817.0,38,9,1604.75,4,5,4,454,Loyal,0
16818.0,12,11,3349.57,5,5,5,555,Champions,0
16820.0,216,1,497.61,1,2,3,123,At Risk,1
16823.0,229,1,358.38,1,2,2,122,At Risk,1
16824.0,17,2,460.64,5,3,2,532,Loyal,0
16825.0,158,2,775.1800000000001,2,3,3,233,At Risk,0
16826.0,53,1,341.7,3,2,2,322,Potential Loyalist,0
16828.0,114,2,128.5,2,3,1,231,At Risk,0
16829.0,187,1,197.22,2,2,1,221,At Risk,1
16830.0,334,1,325.91,1,2,2,122,At Risk,1
16832.0,127,3,199.15,2,4,1,241,At Risk,0
16833.0,101,4,1106.53,2,4,4,244,At Risk,0
16834.0,229,1,413.46,1,2,2,122,At Risk,1
16835.0,278,2,180.85,1,3,1,131,At Risk,1
16836.0,41,2,251.87,4,3,2,432,Loyal,0
16837.0,31,11,3170.98,4,5,5,455,Loyal,0
16838.0,199,2,588.85,1,3,3,133,At Risk,1
16839.0,2,34,16594.35,5,5,5,555,Champions,0
16841.0,67,6,1869.82,3,5,4,354,Potential Loyalist,0
16842.0,70,3,1264.19,3,4,4,344,Potential Loyalist,0
16843.0,7,16,10196.57,5,5,5,555,Champions,0
16846.0,52,1,214.32,3,2,1,321,Potential Loyalist,0
16847.0,45,1,193.44,3,2,1,321,Potential Loyalist,0
16848.0,54,1,281.42,3,2,2,322,Potential Loyalist,0
16849.0,188,1,124.57,2,2,1,221,At Risk,1
16850.0,71,1,332.41,3,2,2,322,Potential Loyalist,0
16851.0,44,3,342.45,4,4,2,442,Loyal,0
16852.0,12,2,144.91000000000003,5,3,1,531,Loyal,0
16855.0,25,2,328.4,4,3,2,432,Loyal,0
16856.0,16,1,35.400000000000006,5,2,1,521,Potential Loyalist,0
16858.0,547,1,375.69000000000005,1,2,2,122,At Risk,1
16859.0,146,2,747.81,2,3,3,233,At Risk,0
16861.0,31,2,173.76,4,3,1,431,Loyal,0
16863.0,122,2,502.8,2,3,3,233,At Risk,0
16866.0,65,3,207.73999999999998,3,4,1,341,Potential Loyalist,0
16869.0,24,4,825.42,4,4,3,443,Loyal,0
16871.0,23,6,2812.34,4,5,5,455,Loyal,0
16872.0,79,3,680.02,3,4,3,343,Potential Loyalist,0
16873.0,92,6,7123.62,2,5,5,255,At Risk,0
16875.0,146,5,2095.53,2,4,5,245,At Risk,0
16877.0,14,6,853.72,5,5,3,553,Loyal,0
16878.0,85,1,13.3,3,2,1,321,Potential Loyalist,0
16880.0,65,7,1519.08,3,5,4,354,Potential Loyalist,0
16881.0,245,1,432.0,1,2,2,122,At Risk,1
16882.0,241,3,705.12,1,4,3,143,At Risk,1
16883.0,219,2,276.73,1,3,2,132,At Risk,1
16884.0,303,2,429.84000000000003,1,3,2,132,At Risk,1
16885.0,17,3,471.51,5,4,2,542,Loyal,0
16887.0,244,1,194.88,1,2,1,121,At Risk,1
16889.0,68,3,1578.67,3,4,4,344,Potential Loyalist,0
16891.0,121,5,809.7,2,4,3,243,At Risk,0
16892.0,17,5,525.54,5,4,3,543,Loyal,0
16893.0,486,1,145.93,1,2,1,121,At Risk,1
16895.0,184,1,219.14,2,2,1,221,At Risk,1
16897.0,301,2,289.78,1,3,2,132,At Risk,1
16898.0,28,3,508.81,4,4,3,443,Loyal,0
16899.0,21,6,1281.56,4,5,4,454,Loyal,0
16900.0,18,3,887.11,5,4,3,543,Loyal,0
16902.0,118,1,1706.88,2,2,4,224,At Risk,0
16903.0,61,1,373.24,3,2,2,322,Potential Loyalist,0
16904.0,61,16,3754.27,3,5,5,355,Potential Loyalist,0
16905.0,21,7,3102.43,4,5,5,455,Loyal,0
16906.0,83,4,579.77,3,4,3,343,Potential Loyalist,0
16907.0,60,5,981.65,3,4,4,344,Potential Loyalist,0
16909.0,74,1,379.14,3,2,2,322,Potential Loyalist,0
16910.0,11,8,1510.06,5,5,4,554,Champions,0
16912.0,30,11,2575.38,4,5,5,455,Loyal,0
16913.0,292,1,113.44,1,2,1,121,At Risk,1
16914.0,275,1,208.46,1,2,1,121,At Risk,1
16915.0,11,6,621.6800000000001,5,5,3,553,Loyal,0
16916.0,25,2,576.26,4,3,3,433,Loyal,0
16917.0,130,1,391.52,2,2,2,222,At Risk,0
16918.0,51,6,1068.82,3,5,4,354,Potential Loyalist,0
16919.0,7,11,2596.45,5,5,5,555,Champions,0
16921.0,92,1,169.79,2,2,1,221,At Risk,0
16923.0,14,19,7247.61,5,5,5,555,Champions,0
16924.0,23,3,846.75,4,4,3,443,Loyal,0
16926.0,639,1,230.25,1,2,1,121,At Risk,1
16927.0,117,3,543.05,2,4,3,243,At Risk,0
16928.0,33,17,2847.6,4,5,5,455,Loyal,0
16929.0,19,7,1295.39,5,5,4,554,Champions,0
16930.0,28,3,380.55,4,4,2,442,Loyal,0
16931.0,21,21,4604.22,4,5,5,455,Loyal,0
16932.0,55,1,161.94,3,2,1,321,Potential Loyalist,0
16933.0,121,2,563.23,2,3,3,233,At Risk,0
16934.0,56,2,950.9300000000001,3,3,4,334,Potential Loyalist,0
16936.0,27,1,262.68,4,2,2,422,Potential Loyalist,0
16938.0,5,4,2736.38,5,4,5,545,Champions,0
16940.0,54,3,3049.88,3,4,5,345,Potential Loyalist,0
16942.0,14,9,1920.59,5,5,4,554,Champions,0
16943.0,6,3,816.73,5,4,3,543,Loyal,0
16945.0,1,19,4345.5,5,5,5,555,Champions,0
16947.0,237,1,406.48,1,2,2,122,At Risk,1
16948.0,140,3,435.02,2,4,2,242,At Risk,0
16949.0,42,6,1286.27,4,5,4,454,Loyal,0
16950.0,58,3,1178.56,3,4,4,344,Potential Loyalist,0
16951.0,131,3,1277.75,2,4,4,244,At Risk,0
16952.0,111,2,167.61,2,3,1,231,At Risk,0
16953.0,91,1,20.8,2,2,1,221,At Risk,0
16954.0,18,9,2085.08,5,5,5,555,Champions,0
16955.0,127,4,518.67,2,4,3,243,At Risk,0
16956.0,19,1,308.74,5,2,2,522,Potential Loyalist,0
16957.0,241,2,416.64,1,3,2,132,At Risk,1
16959.0,89,1,117.35000000000001,2,2,1,221,At Risk,0
16960.0,62,3,507.05,3,4,3,343,Potential Loyalist,0
16961.0,118,1,234.17,2,2,1,221,At Risk,0
16963.0,219,1,110.55000000000001,1,2,1,121,At Risk,1
16965.0,228,1,201.19,1,2,1,121,At Risk,1
16966.0,17,7,2154.97,5,5,5,555,Champions,0
16967.0,280,1,319.02,1,2,2,122,At Risk,1
16968.0,109,2,439.43,2,3,2,232,At Risk,0
16969.0,41,3,650.41,4,4,3,443,Loyal,0
16971.0,334,1,357.21,1,2,2,122,At Risk,1
16976.0,269,1,251.51999999999998,1,2,2,122,At Risk,1
16978.0,79,1,344.33,3,2,2,322,Potential Loyalist,0
16979.0,19,6,1852.0,5,5,4,554,Champions,0
16980.0,257,2,1078.96,1,3,4,134,At Risk,1
16982.0,62,1,384.06,3,2,2,322,Potential Loyalist,0
16983.0,5,7,1931.25,5,5,4,554,Champions,0
16984.0,2,2,4481.35,5,3,5,535,Loyal,0
16985.0,2,10,5464.12,5,5,5,555,Champions,0
16986.0,61,2,1873.2,3,3,4,334,Potential Loyalist,0
16987.0,43,7,1625.05,4,5,4,454,Loyal,0
16988.0,243,1,126.12,1,2,1,121,At Risk,1
16989.0,4,6,1133.25,5,5,4,554,Champions,0
16990.0,220,1,179.0,1,2,1,121,At Risk,1
16992.0,12,5,1614.31,5,4,4,544,Loyal,0
16996.0,64,6,1456.96,3,5,4,354,Potential Loyalist,0
16997.0,284,3,702.0,1,4,3,143,At Risk,1
16998.0,131,4,295.0,2,4,2,242,At Risk,0
16999.0,25,2,484.82,4,3,2,432,Loyal,0
17001.0,24,11,3989.57,4,5,5,455,Loyal,0
17002.0,87,3,1493.73,3,4,4,344,Potential Loyalist,0
17004.0,48,2,1412.94,3,3,4,334,Potential Loyalist,0
17006.0,20,4,781.78,4,4,3,443,Loyal,0
17007.0,52,6,889.9300000000001,3,5,3,353,Potential Loyalist,0
17010.0,20,1,195.36,4,2,1,421,Potential Loyalist,0
17011.0,91,1,270.9,2,2,2,222,At Risk,0
17014.0,153,3,586.33,2,4,3,243,At Risk,0
17015.0,30,3,1842.56,4,4,4,444,Loyal,0
17017.0,11,20,8694.26,5,5,5,555,Champions,0
17018.0,42,2,920.1,4,3,3,433,Loyal,0
17019.0,13,4,1272.61,5,4,4,544,Loyal,0
17022.0,122,1,71.0,2,2,1,221,At Risk,0
17024.0,47,3,95.85,3,4,1,341,Potential Loyalist,0
17025.0,62,3,357.77,3,4,2,342,Potential Loyalist,0
17026.0,158,2,154.82999999999998,2,3,1,231,At Risk,0
17027.0,80,6,890.29,3,5,3,353,Potential Loyalist,0
17029.0,112,2,716.0,2,3,3,233,At Risk,0
17030.0,154,1,146.87,2,2,1,221,At Risk,0
17031.0,13,2,380.35,5,3,2,532,Loyal,0
17033.0,88,3,1030.14,3,4,4,344,Potential Loyalist,0
17034.0,18,3,745.52,5,4,3,543,Loyal,0
17035.0,129,2,433.53000000000003,2,3,2,232,At Risk,0
17037.0,89,1,1267.32,2,2,4,224,At Risk,0
17038.0,91,1,112.4,2,2,1,221,At Risk,0
17040.0,139,1,449.73,2,2,2,222,At Risk,0
17041.0,28,3,1081.57,4,4,4,444,Loyal,0
17042.0,64,5,1044.3799999999999,3,4,4,344,Potential Loyalist,0
17043.0,53,4,1735.18,3,4,4,344,Potential Loyalist,0
17044.0,27,1,948.48,4,2,4,424,Potential Loyalist,0
17045.0,115,3,339.44,2,4,2,242,At Risk,0
17046.0,218,1,642.02,1,2,3,123,At Risk,1
17047.0,87,3,1100.9,3,4,4,344,Potential Loyalist,0
17048.0,10,3,925.35,5,4,3,543,Loyal,0
17049.0,23,9,5659.9800000000005,4,5,5,455,Loyal,0
17050.0,191,6,3228.84,1,5,5,155,At Risk,1
17051.0,196,1,247.14000000000001,1,2,1,121,At Risk,1
17052.0,30,1,413.75,4,2,2,422,Potential Loyalist,0
17053.0,337,1,498.48,1,2,3,123,At Risk,1
17054.0,30,5,1356.33,4,4,4,444,Loyal,0
17058.0,83,3,1179.89,3,4,4,344,Potential Loyalist,0
17059.0,61,5,3095.04,3,4,5,345,Potential Loyalist,0
17060.0,268,1,234.24,1,2,1,121,At Risk,1
17061.0,75,11,5232.2300000000005,3,5,5,355,Potential Loyalist,0
17062.0,315,4,538.37,1,4,3,143,At Risk,1
17063.0,23,7,1461.14,4,5,4,454,Loyal,0
17064.0,1,3,859.35,5,4,3,543,Loyal,0
17068.0,14,21,4552.14,5,5,5,555,Champions,0
17069.0,30,9,2709.7000000000003,4,5,5,455,Loyal,0
17070.0,116,1,312.14,2,2,2,222,At Risk,0
17071.0,2,9,2429.03,5,5,5,555,Champions,0
17073.0,19,4,1446.09,5,4,4,544,Loyal,0
17075.0,19,4,834.12,5,4,3,543,Loyal,0
17076.0,38,3,841.0799999999999,4,4,3,443,Loyal,0
17078.0,274,2,378.2,1,3,2,132,At Risk,1
17079.0,80,1,118.80000000000001,3,2,1,321,Potential Loyalist,0
17080.0,24,2,287.62,4,3,2,432,Loyal,0
17081.0,27,2,290.16,4,3,2,432,Loyal,0
17082.0,183,2,2003.85,2,3,4,234,At Risk,1
17083.0,100,3,1405.78,2,4,4,244,At Risk,0
17084.0,244,2,2949.75,1,3,5,135,At Risk,1
17085.0,125,5,1566.65,2,4,4,244,At Risk,0
17086.0,26,6,2050.08,4,5,4,454,Loyal,0
17088.0,30,4,1991.01,4,4,4,444,Loyal,0
17090.0,2,7,2043.95,5,5,4,554,Champions,0
17091.0,122,9,3827.76,2,5,5,255,At Risk,0
17092.0,51,4,1777.78,3,4,4,344,Potential Loyalist,0
17094.0,324,1,302.0,1,2,2,122,At Risk,1
17095.0,24,3,1324.16,4,4,4,444,Loyal,0
17096.0,1,4,1022.13,5,4,4,544,Loyal,0
17097.0,12,8,954.42,5,5,4,554,Champions,0
17100.0,20,2,971.74,4,3,4,434,Loyal,0
17101.0,12,4,1621.73,5,4,4,544,Loyal,0
17102.0,263,1,25.5,1,2,1,121,At Risk,1
17105.0,192,2,665.78,1,3,3,133,At Risk,1
17107.0,77,6,10815.43,3,5,5,355,Potential Loyalist,0
17109.0,46,6,885.04,3,5,3,353,Potential Loyalist,0
17110.0,167,1,163.29999999999998,2,2,1,221,At Risk,0
17111.0,49,1,248.61,3,2,1,321,Potential Loyalist,0
17114.0,101,8,808.62,2,5,3,253,At Risk,0
17115.0,66,3,837.5,3,4,3,343,Potential Loyalist,0
17117.0,290,1,116.19999999999999,1,2,1,121,At Risk,1
17118.0,319,1,157.02,1,2,1,121,At Risk,1
17119.0,31,2,606.91,4,3,3,433,Loyal,0
17120.0,235,1,307.46,1,2,2,122,At Risk,1
17122.0,3,1,138.32,5,2,1,521,Potential Loyalist,0
17123.0,338,1,345.29999999999995,1,2,2,122,At Risk,1
17124.0,158,1,298.89,2,2,2,222,At Risk,0
17125.0,52,1,259.35,3,2,2,322,Potential Loyalist,0
17126.0,65,5,1004.75,3,4,4,344,Potential Loyalist,0
17128.0,101,1,157.09,2,2,1,221,At Risk,0
17131.0,49,5,2463.17,3,4,5,345,Potential Loyalist,0
17133.0,17,7,4892.240000000001,5,5,5,555,Champions,0
17134.0,108,2,425.0,2,3,2,232,At Risk,0
17135.0,18,7,1139.73,5,5,4,554,Champions,0
17138.0,99,1,380.5,2,2,2,222,At Risk,0
17139.0,2,12,10668.47,5,5,5,555,Champions,0
17140.0,190,1,465.32,1,2,2,122,At Risk,1
17142.0,240,1,579.0,1,2,3,123,At Risk,1
17144.0,86,2,984.57,3,3,4,334,Potential Loyalist,0
17146.0,107,3,749.78,2,4,3,243,At Risk,0
17147.0,24,4,1714.59,4,4,4,444,Loyal,0
17148.0,53,1,124.88,3,2,1,321,Potential Loyalist,0
17152.0,196,3,1689.5,1,4,4,144,At Risk,1
17153.0,26,1,213.78,4,2,1,421,Potential Loyalist,0
17154.0,77,1,329.34,3,2,2,322,Potential Loyalist,0
17155.0,19,2,251.70000000000002,5,3,2,532,Loyal,0
17157.0,178,2,319.0,2,3,2,232,At Risk,0
17158.0,153,3,1266.97,2,4,4,244,At Risk,0
17159.0,23,3,1538.88,4,4,4,444,Loyal,0
17160.0,7,6,3518.03,5,5,5,555,Champions,0
17162.0,30,10,1715.46,4,5,4,454,Loyal,0
17163.0,23,2,293.1,4,3,2,432,Loyal,0
17164.0,34,7,2467.35,4,5,5,455,Loyal,0
17165.0,286,1,158.68,1,2,1,121,At Risk,1
17166.0,205,2,206.34,1,3,1,131,At Risk,1
17169.0,59,2,835.78,3,3,3,333,Potential Loyalist,0
17171.0,291,1,224.91,1,2,1,121,At Risk,1
17172.0,80,1,317.76,3,2,2,322,Potential Loyalist,0
17173.0,1,8,3766.6,5,5,5,555,Champions,0
17174.0,189,1,59.9,2,2,1,221,At Risk,1
17175.0,5,4,1443.69,5,4,4,544,Loyal,0
17176.0,203,1,306.13,1,2,2,122,At Risk,1
17179.0,180,3,711.79,2,4,3,243,At Risk,0
17180.0,7,4,796.03,5,4,3,543,Loyal,0
17181.0,59,2,239.92000000000002,3,3,1,331,Potential Loyalist,0
17183.0,24,6,3347.31,4,5,5,455,Loyal,0
17186.0,48,2,144.0,3,3,1,331,Potential Loyalist,0
17187.0,228,1,203.95,1,2,1,121,At Risk,1
17188.0,13,7,2474.23,5,5,5,555,Champions,0
17189.0,107,2,384.40000000000003,2,3,2,232,At Risk,0
17190.0,1,2,444.74,5,3,2,532,Loyal,0
17191.0,30,7,2095.13,4,5,5,455,Loyal,0
17193.0,1,7,1699.3000000000002,5,5,4,554,Champions,0
17194.0,38,2,262.62,4,3,2,432,Loyal,0
17197.0,61,1,1013.01,3,2,4,324,Potential Loyalist,0
17198.0,25,3,692.22,4,4,3,443,Loyal,0
17201.0,55,1,342.63,3,2,2,322,Potential Loyalist,0
17203.0,54,6,3563.85,3,5,5,355,Potential Loyalist,0
17204.0,7,4,1564.56,5,4,4,544,Loyal,0
17205.0,55,1,384.08,3,2,2,322,Potential Loyalist,0
17206.0,55,1,204.24,3,2,1,321,Potential Loyalist,0
17211.0,5,8,2317.2200000000003,5,5,5,555,Champions,0
17212.0,254,1,226.85,1,2,1,121,At Risk,1
17213.0,42,7,2781.23,4,5,5,455,Loyal,0
17214.0,62,6,1069.1200000000001,3,5,4,354,Potential Loyalist,0
17217.0,236,1,113.5,1,2,1,121,At Risk,1
17218.0,13,10,1960.72,5,5,4,554,Champions,0
17219.0,122,1,114.23,2,2,1,221,At Risk,0
17220.0,26,14,3198.25,4,5,5,455,Loyal,0
17221.0,274,2,335.13,1,3,2,132,At Risk,1
17222.0,215,1,354.15,1,2,2,122,At Risk,1
17223.0,312,2,426.79,1,3,2,132,At Risk,1
17226.0,253,1,393.49,1,2,2,122,At Risk,1
17227.0,20,6,939.32,4,5,3,453,Loyal,0
17228.0,17,8,1906.09,5,5,4,554,Champions,0
17229.0,144,2,318.76,2,3,2,232,At Risk,0
17230.0,266,8,3638.41,1,5,5,155,At Risk,1
17231.0,14,10,3174.32,5,5,5,555,Champions,0
17232.0,16,2,421.52,5,3,2,532,Loyal,0
17233.0,244,1,190.88,1,2,1,121,At Risk,1
17234.0,66,1,149.89000000000001,3,2,1,321,Potential Loyalist,0
17235.0,27,2,550.06,4,3,3,433,Loyal,0
17236.0,14,6,916.13,5,5,3,553,Loyal,0
17237.0,13,2,314.69,5,3,2,532,Loyal,0
17238.0,19,17,3744.65,5,5,5,555,Champions,0
17239.0,314,1,382.5,1,2,2,122,At Risk,1
17242.0,5,2,1135.04,5,3,4,534,Loyal,0
17243.0,16,26,8676.85,5,5,5,555,Champions,0
17244.0,55,1,954.9,3,2,4,324,Potential Loyalist,0
17245.0,206,1,171.45,1,2,1,121,At Risk,1
17247.0,17,1,282.19,5,2,2,522,Potential Loyalist,0
17248.0,33,1,318.65,4,2,2,422,Potential Loyalist,0
17250.0,182,2,384.52,2,3,2,232,At Risk,1
17251.0,364,1,283.28000000000003,1,2,2,122,At Risk,1
17252.0,118,2,353.86,2,3,2,232,At Risk,0
17253.0,20,1,178.26,4,2,1,421,Potential Loyalist,0
17254.0,17,2,272.44,5,3,2,532,Loyal,0
17255.0,42,2,298.41,4,3,2,432,Loyal,0
17256.0,109,2,240.0,2,3,1,231,At Risk,0
17259.0,150,2,603.37,2,3,3,233,At Risk,0
17262.0,54,5,1253.3600000000001,3,4,4,344,Potential Loyalist,0
17263.0,210,1,63.440000000000005,1,2,1,121,At Risk,1
17265.0,5,2,562.9,5,3,3,533,Loyal,0
17266.0,149,3,310.64,2,4,2,242,At Risk,0
17267.0,246,2,317.62,1,3,2,132,At Risk,1
17268.0,4,4,763.64,5,4,3,543,Loyal,0
17272.0,44,4,2148.63,4,4,5,445,Loyal,0
17274.0,244,1,111.97999999999999,1,2,1,121,At Risk,1
17277.0,229,2,1065.3500000000001,1,3,4,134,At Risk,1
17278.0,7,1,246.04,5,2,1,521,Potential Loyalist,0
17279.0,59,1,187.82999999999998,3,2,1,321,Potential Loyalist,0
17282.0,175,3,1703.41,2,4,4,244,At Risk,0
17284.0,33,6,1652.58,4,5,4,454,Loyal,0
17286.0,23,1,153.92,4,2,1,421,Potential Loyalist,0
17287.0,28,7,1064.11,4,5,4,454,Loyal,0
17288.0,11,7,1419.73,5,5,4,554,Champions,0
17289.0,5,3,944.41,5,4,4,544,Loyal,0
17290.0,18,2,525.24,5,3,3,533,Loyal,0
17291.0,253,1,550.8000000000001,1,2,3,123,At Risk,1
17293.0,1,9,1875.1100000000001,5,5,4,554,Champions,0
17295.0,30,3,556.95,4,4,3,443,Loyal,0
17297.0,19,1,131.78,5,2,1,521,Potential Loyalist,0
17298.0,103,2,498.42,2,3,3,233,At Risk,0
17299.0,13,4,669.11,5,4,3,543,Loyal,0
17301.0,23,1,197.63,4,2,1,421,Potential Loyalist,0
17302.0,16,5,1135.63,5,4,4,544,Loyal,0
17303.0,363,1,250.04,1,2,1,121,At Risk,1
17306.0,12,19,8631.31,5,5,5,555,Champions,0
17309.0,216,1,82.75,1,2,1,121,At Risk,1
17311.0,80,2,1384.85,3,3,4,334,Potential Loyalist,0
17312.0,140,3,644.3,2,4,3,243,At Risk,0
17313.0,122,1,2328.84,2,2,5,225,At Risk,0
17314.0,1,8,2527.92,5,5,5,555,Champions,0
17315.0,6,38,6292.26,5,5,5,555,Champions,0
17317.0,32,3,2600.34,4,4,5,445,Loyal,0
17320.0,102,3,1200.6200000000001,2,4,4,244,At Risk,0
17321.0,276,2,700.86,1,3,3,133,At Risk,1
17323.0,16,7,921.07,5,5,3,553,Loyal,0
17324.0,10,4,990.23,5,4,4,544,Loyal,0
17325.0,252,1,96.8,1,2,1,121,At Risk,1
17329.0,16,2,523.11,5,3,3,533,Loyal,0
17330.0,24,2,363.9,4,3,2,432,Loyal,0
17331.0,125,1,175.2,2,2,1,221,At Risk,0
17333.0,87,1,494.25,3,2,3,323,Potential Loyalist,0
17334.0,70,2,307.02,3,3,2,332,Potential Loyalist,0
17337.0,5,4,2027.8700000000001,5,4,4,544,Loyal,0
17338.0,10,8,6643.93,5,5,5,555,Champions,0
17339.0,185,2,243.36,2,3,1,231,At Risk,1
17340.0,33,11,12353.29,4,5,5,455,Loyal,0
17341.0,187,3,781.36,2,4,3,243,At Risk,1
17343.0,357,1,193.64,1,2,1,121,At Risk,1
17344.0,48,1,160.57,3,2,1,321,Potential Loyalist,0
17345.0,17,4,537.74,5,4,3,543,Loyal,0
17346.0,1,15,2676.56,5,5,5,555,Champions,0
17347.0,88,1,228.96,3,2,1,321,Potential Loyalist,0
17348.0,16,5,1159.52,5,4,4,544,Loyal,0
17349.0,181,1,110.75,2,2,1,221,At Risk,1
17350.0,47,4,1286.07,3,4,4,344,Potential Loyalist,0
17351.0,38,3,587.15,4,4,3,443,Loyal,0
17353.0,126,2,1740.0,2,3,4,234,At Risk,0
17354.0,52,1,1393.06,3,2,4,324,Potential Loyalist,0
17356.0,343,1,178.22,1,2,1,121,At Risk,1
17357.0,26,2,388.14,4,3,2,432,Loyal,0
17358.0,100,2,365.85,2,3,2,232,At Risk,0
17359.0,13,1,127.86,5,2,1,521,Potential Loyalist,0
17360.0,19,3,585.79,5,4,3,543,Loyal,0
17361.0,51,3,488.2,3,4,2,342,Potential Loyalist,0
17362.0,241,2,312.23,1,3,2,132,At Risk,1
17364.0,10,11,4481.18,5,5,5,555,Champions,0
17365.0,14,8,4801.56,5,5,5,555,Champions,0
17367.0,240,1,168.4,1,2,1,121,At Risk,1
17368.0,25,8,1912.67,4,5,4,454,Loyal,0
17370.0,74,4,446.18,3,4,2,342,Potential Loyalist,0
17371.0,19,3,423.89,5,4,2,542,Loyal,0
17372.0,42,8,1342.68,4,5,4,454,Loyal,0
17373.0,42,4,646.92,4,4,3,443,Loyal,0
17374.0,220,2,495.77,1,3,3,133,At Risk,1
17375.0,201,3,400.1,1,4,2,142,At Risk,1
17376.0,72,2,203.2,3,3,1,331,Potential Loyalist,0
17377.0,25,20,4100.92,4,5,5,455,Loyal,0
17379.0,13,1,404.66,5,2,2,522,Potential Loyalist,0
17381.0,3,29,20275.61,5,5,5,555,Champions,0
17382.0,215,1,65.4,1,2,1,121,At Risk,1
17383.0,212,1,199.29,1,2,1,121,At Risk,1
17384.0,21,2,336.4,4,3,2,432,Loyal,0
17385.0,16,1,261.11,5,2,2,522,Potential Loyalist,0
17386.0,115,6,2686.42,2,5,5,255,At Risk,0
17387.0,21,2,784.11,4,3,3,433,Loyal,0
17388.0,6,4,1259.56,5,4,4,544,Loyal,0
17389.0,10,34,31833.68,5,5,5,555,Champions,0
17391.0,165,2,508.8,2,3,3,233,At Risk,0
17392.0,192,2,457.91,1,3,2,132,At Risk,1
17394.0,250,1,203.86999999999998,1,2,1,121,At Risk,1
17396.0,41,8,7330.8,4,5,5,455,Loyal,0
17397.0,24,2,696.41,4,3,3,433,Loyal,0
17398.0,116,3,653.38,2,4,3,243,At Risk,0
17400.0,211,5,2129.96,1,4,5,145,At Risk,1
17402.0,52,13,2633.85,3,5,5,355,Potential Loyalist,0
17403.0,275,1,281.62,1,2,2,122,At Risk,1
17404.0,6,15,31906.82,5,5,5,555,Champions,0
17405.0,4,3,1031.41,5,4,4,544,Loyal,0
17406.0,71,3,2200.42,3,4,5,345,Potential Loyalist,0
17408.0,165,1,32.65,2,2,1,221,At Risk,0
17409.0,127,2,771.85,2,3,3,233,At Risk,0
17410.0,1,5,1214.72,5,4,4,544,Loyal,0
17411.0,14,3,778.94,5,4,3,543,Loyal,0
17412.0,25,7,1258.06,4,5,4,454,Loyal,0
17414.0,45,2,778.0,3,3,3,333,Potential Loyalist,0
17415.0,81,1,507.84,3,2,3,323,Potential Loyalist,0
17416.0,61,7,6893.42,3,5,5,355,Potential Loyalist,0
17418.0,44,2,463.46000000000004,4,3,2,432,Loyal,0
17419.0,13,12,4226.57,5,5,5,555,Champions,0
17420.0,52,3,598.83,3,4,3,343,Potential Loyalist,0
17422.0,5,6,1979.37,5,5,4,554,Champions,0
17423.0,48,2,698.41,3,3,3,333,Potential Loyalist,0
17425.0,21,2,759.17,4,3,3,433,Loyal,0
17426.0,93,6,5037.26,2,5,5,255,At Risk,0
17427.0,73,1,100.8,3,2,1,321,Potential Loyalist,0
17428.0,7,28,17256.85,5,5,5,555,Champions,0
17429.0,158,3,524.9200000000001,2,4,3,243,At Risk,0
17430.0,153,2,265.76,2,3,2,232,At Risk,0
17431.0,315,1,403.3,1,2,2,122,At Risk,1
17432.0,19,2,365.76,5,3,2,532,Loyal,0
17433.0,2,1,303.15999999999997,5,2,2,522,Potential Loyalist,0
17434.0,11,7,2373.82,5,5,5,555,Champions,0
17436.0,121,2,216.29999999999998,2,3,1,231,At Risk,0
17438.0,255,1,388.45000000000005,1,2,2,122,At Risk,1
17440.0,187,3,186.42000000000002,2,4,1,241,At Risk,1
17442.0,64,6,2248.56,3,5,5,355,Potential Loyalist,0
17443.0,250,1,534.24,1,2,3,123,At Risk,1
17444.0,34,3,2940.04,4,4,5,445,Loyal,0
